node,unw_in_deg,unw_out_deg,unw_betweenness,unw_closeness,unw_pagerank,trx_in_deg,trx_out_deg,trx_betweenness,trx_closeness,trx_pagerank,amt_in_deg,amt_out_deg,amt_betweenness,amt_closeness,amt_pagerank
N5761|B30,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0004845549707710012,0.0,0.0,0.0
N895|B1,0.037037037037037035,0.0,0.0,0.037627551020408156,0.04087225242170373,0.033707865168539325,0.0,0.0,0.06348126552208185,0.0400246157849147,0.0007832852486766398,0.0,0.0,0.000739200649181314,0.039323102580761396
N5762|B3,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0002987302779056387,0.0,0.0,0.0
N5763|B5,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.00010716796628308401,0.0,0.0,0.0
N896|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.011235955056179775,0.0,0.0,0.023805474570780694,0.020012307892457355,0.00010716796628308401,0.0,0.0,0.000107167966283084,0.019661551290380695
N5764|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.015306122448979591,0.0,0.0,0.0,0.0,0.000805523590333717,0.0,0.0,0.0
N897|B1,0.037037037037037035,0.0,0.0,0.037627551020408156,0.04087225242170373,0.028089887640449437,0.0,0.0,0.057133138969873674,0.0400246157849147,0.0011507479861910242,0.0,0.0,0.0009666283084004602,0.039323102580761396
N897|B11,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.00034522439585730726,0.0,0.0,0.0
N5765|B80,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,1.2911392405063291e-05,0.0,0.0,0.0
N898|B1,0.018518518518518517,0.047058823529411764,0.011128775834658189,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.05612244897959183,0.011128775834658189,0.011902737285390347,0.020012307892457355,1.2911392405063291e-05,0.0009482808483314154,0.011128775834658189,1.2911392405063291e-05,0.019661551290380695
N5766|B3,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,3.684441887226697e-05,0.0,0.0,0.0
N899|B1,0.037037037037037035,0.0,0.0,0.037627551020408156,0.04087225242170373,0.016853932584269662,0.0,0.0,0.03174063276104092,0.0400246157849147,0.00011790341334867664,0.0,0.0,0.00010132264914235867,0.039323102580761396
N5767|B3,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,8.105899447640966e-05,0.0,0.0,0.0
N900|B11,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,2.3014959723820486e-05,0.0,0.0,0.0
N900|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.020012307892457355,2.3014959723820486e-05,0.0,0.0,2.3014959723820482e-05,0.019661551290380695
N901|B51,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.015306122448979591,0.0,0.0,0.0,0.0,0.0001472957422324511,0.0,0.0,0.0
N901|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.016853932584269662,0.0,0.0,0.03570821185617104,0.020012307892457355,0.0001472957422324511,0.0,0.0,0.0001472957422324511,0.019661551290380695
N5768|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.00046835443037974685,0.0,0.0,0.0
N902|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.03932584269662921,0.0,0.0,0.08331916099773243,0.020012307892457355,0.00046835443037974685,0.0,0.0,0.0004683544303797468,0.019661551290380695
N903|B13,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.030612244897959183,0.0,0.0,0.0,0.0,0.0002851339795166859,0.0,0.0,0.0
N903|B1,0.018518518518518517,0.011764705882352941,0.001589825119236884,0.018813775510204078,0.02043612621085187,0.033707865168539325,0.02040816326530612,0.001589825119236884,0.07141642371234208,0.020012307892457355,0.0002851339795166859,5.782508630609897e-05,0.001589825119236884,0.00028513397951668583,0.019661551290380695
N904|B1,0.018518518518518517,0.011764705882352941,0.001589825119236884,0.018813775510204078,0.004087225242170374,0.1741573033707865,0.030612244897959183,0.001589825119236884,0.3689848558471007,0.005639832224237976,0.0004733791812428078,0.03452243958573073,0.001589825119236884,0.0004733791812428077,0.001099840694960049
N5769|B5,0.0,0.03529411764705882,0.0,0.0,0.0,0.0,0.015306122448979591,0.0,0.0,0.0,0.0,0.00014292090621403913,0.0,0.0,0.0
N905|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.0068120420702839565,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.0066707692974857825,5.014920644418873e-05,0.0,0.0,5.014920644418872e-05,0.006898999039354335
N906|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.0068120420702839565,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.0066707692974857825,5.014920644418873e-05,0.0,0.0,5.014920644418872e-05,0.006898999039354335
N907|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.0068120420702839565,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.0066707692974857825,4.262249332566168e-05,0.0,0.0,4.262249332566168e-05,0.005863553211672031
N5770|B4,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0001558503682393556,0.0,0.0,0.0
N908|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.010218063105425931,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.010006153946228672,3.088192313003452e-05,0.0,0.0,3.088192313003452e-05,0.0038959581708157935
N5771|B62,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,3.598388952819333e-05,0.0,0.0,0.0
N909|B1,0.018518518518518517,0.011764705882352941,0.001589825119236884,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.01020408163265306,0.001589825119236884,0.011902737285390347,0.020012307892457355,3.598388952819333e-05,0.0001380897583429229,0.001589825119236884,3.598388952819332e-05,0.019661551290380695
N910|B1,0.018518518518518517,0.023529411764705882,0.003179650238473768,0.018813775510204078,0.010218063105425931,0.028089887640449437,0.01020408163265306,0.003179650238473768,0.059513686426951734,0.01667692324371445,0.004962208847410817,0.0005753739930955121,0.003179650238473768,0.004962208847410817,0.019162177375236764
N911|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,1.1508055235903337e-05,0.0,0.0,0.0
N911|B1,0.037037037037037035,0.0,0.0,0.037627551020408156,0.04087225242170373,0.011235955056179775,0.0,0.0,0.023805474570780694,0.0400246157849147,2.3016110471806675e-05,0.0,0.0,2.3016110471806675e-05,0.039323102580761396
N5772|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,1.1508055235903337e-05,0.0,0.0,0.0
N1102|B29,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0009927028764096662,0.0,0.0,0.0
N912|B1,0.05555555555555555,0.0,0.0,0.05644132653061225,0.05109031552712968,0.016853932584269662,0.0,0.0,0.03570821185617104,0.05003076973114337,0.000561715521173763,0.0,0.0,0.000541733977659502,0.04303039025075338
N912|B29,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.00023014959723820485,0.0,0.0,0.0
N5773|B16,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.00014438663785960876,0.0,0.0,0.0
N5774|B11,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.00023014959723820485,0.0,0.0,0.0
N913|B1,0.037037037037037035,0.0,0.0,0.037627551020408156,0.04087225242170373,0.016853932584269662,0.0,0.0,0.03174063276104092,0.0400246157849147,0.00027725546605293443,0.0,0.0,0.0001564102145880991,0.039323102580761396
N5775|B3,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,4.7105868814729575e-05,0.0,0.0,0.0
N914|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,1.7261219792865362e-05,0.0,0.0,0.0
N914|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.020012307892457355,1.7261219792865362e-05,0.0,0.0,1.7261219792865362e-05,0.019661551290380695
N5776|B13,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,2.0364329689298045e-05,0.0,0.0,0.0
N915|B1,0.018518518518518517,0.023529411764705882,0.003179650238473768,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.0510204081632653,0.003179650238473768,0.011902737285390347,0.020012307892457355,2.0364329689298045e-05,0.0034584429905638665,0.003179650238473768,2.036432968929804e-05,0.019661551290380695
N5777|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.00015798101265822786,0.0,0.0,0.0
N916|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.020012307892457355,0.00015798101265822786,0.0,0.0,0.00015798101265822784,0.019661551290380695
N5778|B3,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.04591836734693877,0.0,0.0,0.0,0.0,0.00030676108745684695,0.0,0.0,0.0
N917|B1,0.037037037037037035,0.0,0.0,0.037627551020408156,0.04087225242170373,0.06179775280898876,0.0,0.0,0.07790882586800954,0.0400246157849147,0.001457509073647871,0.0,0.0,0.0009687890388201313,0.039323102580761396
N917|B7,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0011507479861910242,0.0,0.0,0.0
N5779|B17,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0018465562800920599,0.0,0.0,0.0
N918|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.02247191011235955,0.0,0.0,0.04761094914156139,0.020012307892457355,0.0018465562800920599,0.0,0.0,0.0018465562800920596,0.019661551290380695
N919|B43,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.00011507479861910242,0.0,0.0,0.0
N919|B1,0.037037037037037035,0.0,0.0,0.037627551020408156,0.04087225242170373,0.011235955056179775,0.0,0.0,0.023805474570780694,0.0400246157849147,0.0004027617951668585,0.0,0.0,0.00032878513891172116,0.039323102580761396
N919|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.00028768699654775604,0.0,0.0,0.0
N920|B1,0.037037037037037035,0.08235294117647059,0.04610492845786964,0.037627551020408156,0.0280788149953465,0.011235955056179775,0.08163265306122448,0.04610492845786964,0.023805474570780694,0.03779391321908135,0.00017846950517836594,0.0004853339909090909,0.04610492845786964,0.00016350430475017992,0.03654988037402014
N920|B4,0.018518518518518517,0.011764705882352941,0.0,0.02508503401360544,0.006354710658827069,0.033707865168539325,0.00510204081632653,0.0,0.035708211856171033,0.019681089942871443,0.00017261219792865363,0.00011507479861910242,0.0,0.0001461942652608122,0.018176161961356744
N921|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.010218063105425931,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.010006153946228672,8.607594936708861e-05,0.0,0.0,8.60759493670886e-05,0.010644788915174262
N5780|B17,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.0003338106379746836,0.0,0.0,0.0
N922|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.010218063105425931,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.010006153946228672,0.00011655797468354431,0.0,0.0,0.00011655797468354427,0.0068653012721458136
N825|B5,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.003099463384695052,0.0,0.0,0.0
N923|B1,0.018518518518518517,0.023529411764705882,0.003179650238473768,0.018813775510204078,0.010218063105425931,0.0056179775280898875,0.01020408163265306,0.003179650238473768,0.011902737285390347,0.005003076973114334,0.0023014959723820483,0.0024773197928653627,0.003179650238473768,0.0023014959723820483,0.01459961789806605
N924|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.005109031552712966,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.005003076973114334,3.524230609896433e-05,0.0,0.0,3.5242306098964324e-05,0.00013188510976451864
N5781|B3,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,1.7863164556962025e-05,0.0,0.0,0.0
N925|B1,0.12962962962962962,0.058823529411764705,0.05564387917329094,0.13169642857142855,0.09439544011679196,0.03932584269662921,0.02551020408163265,0.05564387917329094,0.08331916099773243,0.08514760524719353,0.00016069800345224397,0.0010564281212888378,0.05564387917329094,0.00014627206159418315,0.08112825326157909
N5782|B3,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,2.5891829689298046e-05,0.0,0.0,0.0
N5783|B30,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,1.5903768699654775e-05,0.0,0.0,0.0
N5784|B3,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,1.659607594936709e-05,0.0,0.0,0.0
N5785|B3,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,4.424818411967779e-05,0.0,0.0,0.0
N926|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.011235955056179775,0.0,0.0,0.023805474570780694,0.020012307892457355,4.424818411967779e-05,0.0,0.0,4.4248184119677784e-05,0.019661551290380695
N927|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.0001380897583429229,0.0,0.0,0.0
N927|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.020012307892457355,0.0001380897583429229,0.0,0.0,0.0001380897583429229,0.019661551290380695
N928|B18,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.00011507479861910242,0.0,0.0,0.0
N928|B1,0.037037037037037035,0.011764705882352941,0.001589825119236884,0.037627551020408156,0.13453489773226757,0.011235955056179775,0.02040816326530612,0.001589825119236884,0.023805474570780694,0.13185532692012428,0.0006904487917146145,0.0004027617951668585,0.001589825119236884,0.0003835826620636747,0.12969327362058528
N928|B4,0.018518518518518517,0.011764705882352941,0.0,0.02508503401360544,0.134952040066881,0.02247191011235955,0.00510204081632653,0.0,0.03174063276104092,0.13226837335768832,0.0004027617951668585,0.0005753739930955121,0.0,0.00029291766921226065,0.13010980318794454
N929|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,2.3014959723820486e-05,0.0,0.0,0.0
N929|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.020012307892457355,2.3014959723820486e-05,0.0,0.0,2.3014959723820482e-05,0.019661551290380695
N5786|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,7.364787111622555e-05,0.0,0.0,0.0
N930|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.020012307892457355,7.364787111622555e-05,0.0,0.0,7.364787111622555e-05,0.019661551290380695
N931|B1,0.037037037037037035,0.0,0.0,0.037627551020408156,0.030654189316277815,0.02247191011235955,0.0,0.0,0.03570821185617104,0.028589011274939066,0.0002371223326812428,0.0,0.0,0.00023360805973680516,0.024709107767395395
N5787|B22,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.00013299474349827387,0.0,0.0,0.0
N5788|B3,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.0002071086425776755,0.0,0.0,0.0
N932|B1,0.05555555555555555,0.011764705882352941,0.004769475357710652,0.05644132653061225,0.06130837863255561,0.016853932584269662,0.00510204081632653,0.004769475357710652,0.03570821185617104,0.06003692367737205,0.0005522326448791715,0.0004602991944764097,0.004769475357710652,0.0005037704450212614,0.05898465387114209
N5789|B3,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.00011507479861910242,0.0,0.0,0.0
N5790|B5,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.00023004920368239356,0.0,0.0,0.0
N5791|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,5.466052934407365e-05,0.0,0.0,0.0
N933|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.020012307892457355,5.466052934407365e-05,0.0,0.0,5.466052934407365e-05,0.019661551290380695
N5792|B85,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.02551020408163265,0.0,0.0,0.0,0.0,4.174675546605294e-05,0.0,0.0,0.0
N934|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.028089887640449437,0.0,0.0,0.059513686426951734,0.020012307892457355,4.174675546605294e-05,0.0,0.0,4.174675546605293e-05,0.019661551290380695
N5793|B13,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0030227848101265823,0.0,0.0,0.0
N935|B1,0.037037037037037035,0.0,0.0,0.037627551020408156,0.04087225242170373,0.028089887640449437,0.0,0.0,0.038088759313249114,0.0400246157849147,0.0031968089758342925,0.0,0.0,0.0006582033630069293,0.039323102580761396
N5794|B8,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.00017402416570771003,0.0,0.0,0.0
N936|B22,0.018518518518518517,0.011764705882352941,0.0,0.018813775510204078,0.08982897926638289,0.011235955056179775,0.00510204081632653,0.0,0.023805474570780694,0.08804123342593756,0.0005983889528193326,0.0010356731875719217,0.0,0.0005983889528193326,0.0866010256028433
N936|B1,0.018518518518518517,0.011764705882352941,0.0,0.018813775510204078,0.08982897926638289,0.0056179775280898875,0.01020408163265306,0.0,0.011902737285390347,0.08804123342593756,0.0010356731875719217,0.0005983889528193326,0.0,0.0010356731875719217,0.0866010256028433
N937|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.00037844678168244203,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.00031765568083265416,0.00011622554660529345,0.0,0.0,0.00011622554660529344,0.00011387997975882691
N938|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.002043612621085187,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.0013341538594971517,1.5702422094361335e-05,0.0,0.0,1.5702422094361335e-05,0.0003916629203578846
N5795|B17,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,1.8832738780207134e-05,0.0,0.0,0.0
N939|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.020012307892457355,1.8832738780207134e-05,0.0,0.0,1.8832738780207134e-05,0.019661551290380695
N5796|B57,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.00013578826237054087,0.0,0.0,0.0
N940|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.020012307892457355,0.00013578826237054087,0.0,0.0,0.00013578826237054084,0.019661551290380695
N941|B58,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.0005753739930955121,0.0,0.0,0.0
N941|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.020012307892457355,0.0005753739930955121,0.0,0.0,0.0005753739930955121,0.019661551290380695
N942|B4,0.018518518518518517,0.011764705882352941,0.0,0.25812500000000005,0.061935845339158475,0.016853932584269662,0.07142857142857142,0.0,0.32414146187775683,0.05721130490021552,0.001187284856616801,0.002983084004602992,0.0,0.0011890318754547028,0.06901260507303071
N942|B1,0.2037037037037037,0.058823529411764705,0.38632750397456284,0.35568405511811024,0.3219392398108961,0.16853932584269662,0.07653061224489795,0.38632750397456284,0.39744895143487863,0.2992337738040548,0.0049879092649021866,0.00473219707986191,0.38632750397456284,0.0012136349031497626,0.2867977999327038
N942|B5,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,6.237054085155351e-05,0.0,0.0,0.0
N942|B3,0.018518518518518517,0.011764705882352941,0.0,0.25812500000000005,0.061935845339158475,0.011235955056179775,0.015306122448979591,0.0,0.2974710863279637,0.038140869933477,0.000654956951438435,0.0008515535097813579,0.0,0.0011700812835734235,0.038070295580334645
N942|B18,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.00010494821634062141,0.0,0.0,0.0
N942|B14,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,2.0023014959723823e-05,0.0,0.0,0.0
N5797|B43,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,2.2729325891829692e-05,0.0,0.0,0.0
N5798|B86,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.01020408163265306,0.0,0.0,0.0,0.0,0.00044508969942462604,0.0,0.0,0.0
N5799|B14,0.018518518518518517,0.023529411764705882,0.4228934817170112,0.3482960491889063,0.06080700361866225,0.011235955056179775,0.02551020408163265,0.4228934817170112,0.3168212468221873,0.037293492957180985,0.000550379746835443,0.0001697412754890679,0.4228934817170112,0.0009260431380601577,0.005699135820863645
N5800|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,3.461365995397008e-05,0.0,0.0,0.0
N5801|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,6.439527215189874e-05,0.0,0.0,0.0
N5802|B13,0.0,0.023529411764705882,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0008735042635212889,0.0,0.0,0.0
N943|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,4.602991944764097e-05,0.0,0.0,0.0
N943|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.020012307892457355,4.602991944764097e-05,0.0,0.0,4.6029919447640965e-05,0.019661551290380695
N5803|B5,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.0005753739930955121,0.0,0.0,0.0
N944|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.020012307892457355,0.0005753739930955121,0.0,0.0,0.0005753739930955121,0.019661551290380695
N5804|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0021058688147295745,0.0,0.0,0.0
N945|B1,0.037037037037037035,0.011764705882352941,0.003179650238473768,0.037627551020408156,0.04087225242170373,0.06179775280898876,0.00510204081632653,0.003179650238473768,0.12119150690579261,0.0400246157849147,0.003716915995397008,0.00017261219792865363,0.003179650238473768,0.0036510419078902836,0.039323102580761396
N945|B3,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.001611047180667434,0.0,0.0,0.0
N946|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.0068120420702839565,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.0016676923243714448,2.0121836363636363e-05,0.0,0.0,2.0121836363636363e-05,0.00012191834896209397
N947|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,7.710011507479863e-05,0.0,0.0,0.0
N947|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.020012307892457355,7.710011507479863e-05,0.0,0.0,7.710011507479861e-05,0.019661551290380695
N5805|B5,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,0.00013454527744533948,0.0,0.0,0.0
N948|B1,0.05555555555555555,0.058823529411764705,0.02384737678855326,0.05644132653061225,0.06130837863255561,0.016853932584269662,0.03571428571428571,0.02384737678855326,0.03570821185617104,0.06003692367737205,0.0002245993487456847,0.002718232672727273,0.02384737678855326,8.455109932515786e-05,0.05898465387114209
N5806|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,1.1591909102416571e-05,0.0,0.0,0.0
N5807|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,7.846216219792865e-05,0.0,0.0,0.0
N949|B43,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,8.05523590333717e-05,0.0,0.0,0.0
N949|B1,0.018518518518518517,0.011764705882352941,0.001589825119236884,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.00510204081632653,0.001589825119236884,0.011902737285390347,0.020012307892457355,8.05523590333717e-05,0.00011507479861910242,0.001589825119236884,8.055235903337169e-05,0.019661551290380695
N950|B4,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.00510204081632653,0.0,0.0,0.0,0.0,3.79746835443038e-05,0.0,0.0,0.0
N950|B1,0.018518518518518517,0.0,0.0,0.018813775510204078,0.02043612621085187,0.0056179775280898875,0.0,0.0,0.011902737285390347,0.020012307892457355,3.79746835443038e-05,0.0,0.0,3.797468354430379e-05,0.019661551290380695
N951|B11,0.018518518518518517,0.011764705882352941,0.0,0.04300291545189504,0.01061516787428813,0.02247191011235955,0.01020408163265306,0.0,0.09141302235179788,0.005404935604506566,0.0013933256616800922,0.00018411967779056389,0.0,0.002652594922349736,0.011367978324924598
N951|B1,0.07407407407407407,0.11764705882352941,0.06041335453100159,0.07525510204081631,0.0992868737303759,0.06179775280898876,0.35204081632653056,0.06041335453100159,0.12028029256815509,0.08578529945466463,0.012908294482048333,0.011808833429228999,0.06041335453100159,0.0018621431711169348,0.08938552132568336
N5808|B3,0.0,0.011764705882352941,0.0,0.0,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.007249712313003452,0.0,0.0,0.0
