,node,unw_in_deg,unw_out_deg,unw_betweenness,unw_closeness,unw_pagerank,trx_in_deg,trx_out_deg,trx_betweenness,trx_closeness,trx_pagerank,amt_in_deg,amt_out_deg,amt_betweenness,amt_closeness,amt_pagerank
982,N392|B4,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,18000000000.0,0.0,0.0,4.8939194727451286e-05
983,N392|B1,6,0,0.0,0.00047885075818036713,0.00030166805940000304,12,0,0.0,0.0009577015163607343,0.0003010713273128966,77964505036.0,0.0,0.0,2060959.4663736827,0.00030026466042980965
984,N5293|B4,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,27699375000.0,0.0,0.0,4.8939194727451286e-05
985,N5294|B3,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,1494072076.0,0.0,0.0,4.8939194727451286e-05
986,N5295|B3,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,24000000000.0,0.0,0.0,4.8939194727451286e-05
987,N392|B43,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,3500000000.0,0.0,0.0,4.8939194727451286e-05
988,N5296|B30,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,3271057960.0,0.0,0.0,4.8939194727451286e-05
989,N393|B8,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,4000000000.0,0.0,0.0,4.8939194727451286e-05
990,N393|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,2,0,0.0,0.0001596169193934557,9.108701140707776e-05,4000000000.0,0.0,0.0,319233.83878691134,9.0826772344511e-05
991,N5297|B5,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,553075672.0,0.0,0.0,4.8939194727451286e-05
992,N394|B1,5,0,0.0,0.0003990422984836393,0.00015965524878777454,5,0,0.0,0.0003990422984836393,0.00015874862431006383,2613468814.0,0.0,0.0,144690.42396517392,0.00013952302289050076
993,N5298|B10,0,2,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,1339321345.0,0.0,0.0,4.8939194727451286e-05
994,N5299|B5,0,2,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,265747141.0,0.0,0.0,4.8939194727451286e-05
995,N5300|B8,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,25400000000.0,0.0,0.0,4.8939194727451286e-05
996,N395|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,2,0,0.0,0.0001596169193934557,9.108701140707776e-05,25400000000.0,0.0,0.0,2027134.8762968874,9.0826772344511e-05
997,N396|B5,0,1,0.0,0.0,4.9200840533819036e-05,0,6,0.0,0.0,4.909014822591398e-05,0.0,3135000000.0,0.0,0.0,4.8939194727451286e-05
998,N396|B1,3,0,0.0,0.00023942537909018357,0.00017543444996691106,12,0,0.0,0.0005255679053199152,0.0001750807377694053,5735000000.0,0.0,0.0,198387.7726850424,0.00017460192757863047
999,N396|B4,0,1,0.0,0.0,4.9200840533819036e-05,0,5,0.0,0.0,4.909014822591398e-05,0.0,2250000000.0,0.0,0.0,4.8939194727451286e-05
1000,N5301|B41,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,350000000.0,0.0,0.0,4.8939194727451286e-05
1001,N397|B7,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,2000000000.0,0.0,0.0,4.8939194727451286e-05
1002,N397|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,2000000000.0,0.0,0.0,159616.91939345567,9.0826772344511e-05
1003,N397|B58,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,610000000.0,0.0,0.0,4.8939194727451286e-05
1004,N398|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,610000000.0,0.0,0.0,48683.160415003986,9.0826772344511e-05
1005,N5302|B54,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,185000000.0,0.0,0.0,4.8939194727451286e-05
1006,N399|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,185000000.0,0.0,0.0,14764.565043894652,9.0826772344511e-05
1007,N5303|B4,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,1000000000.0,0.0,0.0,4.8939194727451286e-05
1008,N400|B1,2,0,0.0,0.0001596169193934557,0.00013335658015588037,2,0,0.0,0.0001596169193934557,0.00013308387458824152,2000000000.0,0.0,0.0,159616.91939345567,0.00013271434996157074
1009,N4112|B48,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,1000000000.0,0.0,0.0,4.8939194727451286e-05
1010,N5304|B24,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,1407680424.0,0.0,0.0,4.8939194727451286e-05
1011,N401|B1,2,1,1.2739797221921598e-08,0.0001596169193934557,0.00011231764525036506,9,4,1.2739797221921598e-08,0.00028376341225503233,0.00011508521893917133,15757680424.0,15809000000.0,1.2739797221921598e-08,409234.8437691889,0.00011979480794956196
1012,N5305|B3,0,2,0.0,0.0,4.9200840533819036e-05,0,14,0.0,0.0,4.909014822591398e-05,0.0,20750000000.0,0.0,0.0,4.8939194727451286e-05
1013,N5306|B3,0,3,0.0,0.0,4.9200840533819036e-05,0,3,0.0,0.0,4.909014822591398e-05,0.0,1298500607.0,0.0,0.0,4.8939194727451286e-05
1014,N402|B1,1,0,0.0,7.980845969672785e-05,6.322679713749593e-05,1,0,0.0,7.980845969672785e-05,6.308910261963523e-05,340602756.0,0.0,0.0,27182.98132482043,5.9926501396099195e-05
1015,N403|B4,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,3000000000.0,0.0,0.0,4.8939194727451286e-05
1016,N403|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,2,0,0.0,0.0001596169193934557,9.108701140707776e-05,3000000000.0,0.0,0.0,239425.37909018353,9.0826772344511e-05
1017,N404|B3,0,1,0.0,0.0,4.9200840533819036e-05,0,4,0.0,0.0,4.909014822591398e-05,0.0,2160000000.0,0.0,0.0,4.8939194727451286e-05
1018,N404|B1,2,1,1.2739797221921598e-08,0.0001596169193934557,0.00013335658015588037,6,1,1.2739797221921598e-08,0.0004256451183825485,0.00013308387458824152,3760000000.0,1600000000.0,1.2739797221921598e-08,293423.4433105228,0.00013271434996157074
1019,N5307|B17,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,1600000000.0,0.0,0.0,4.8939194727451286e-05
1020,N405|B30,0,1,0.0,0.0,4.9200840533819036e-05,0,4,0.0,0.0,4.909014822591398e-05,0.0,3712015000.0,0.0,0.0,4.8939194727451286e-05
1021,N405|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,4,0,0.0,0.0003192338387869114,9.108701140707776e-05,3712015000.0,0.0,0.0,296250.19952114916,9.0826772344511e-05
1022,N5308|B16,0,4,0.0,0.0,4.9200840533819036e-05,0,4,0.0,0.0,4.909014822591398e-05,0.0,45656867440.0,0.0,0.0,4.8939194727451286e-05
1023,N406|B1,1,0,0.0,7.980845969672785e-05,5.97203079865767e-05,1,0,0.0,7.980845969672785e-05,5.958936402120492e-05,246771800.0,0.0,0.0,19694.477254588986,4.9165593810563717e-05
1024,N5309|B22,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,998593647.0,0.0,0.0,4.8939194727451286e-05
1025,N407|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,998593647.0,0.0,0.0,79696.22083000798,9.0826772344511e-05
1026,N408|B11,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,105000000.0,0.0,0.0,4.8939194727451286e-05
1027,N408|B1,1,1,6.369898610960799e-09,7.980845969672785e-05,9.12787103448497e-05,1,1,6.369898610960799e-09,7.980845969672785e-05,9.108701140707776e-05,105000000.0,206555000.0,6.369898610960799e-09,8379.888268156425,9.0826772344511e-05
1028,N409|B4,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,500000000.0,0.0,0.0,4.8939194727451286e-05
1029,N409|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,500000000.0,0.0,0.0,39904.22984836392,9.0826772344511e-05
1030,N410|B7,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,250000000.0,0.0,0.0,4.8939194727451286e-05
1031,N410|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,250000000.0,0.0,0.0,19952.11492418196,9.0826772344511e-05
1032,N5310|B3,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,260406000.0,0.0,0.0,4.8939194727451286e-05
1033,N411|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,2,0,0.0,0.0001596169193934557,9.108701140707776e-05,260406000.0,0.0,0.0,20782.60175578611,9.0826772344511e-05
1034,N412|B4,0,1,0.0,0.0,4.9200840533819036e-05,0,4,0.0,0.0,4.909014822591398e-05,0.0,1650000000.0,0.0,0.0,4.8939194727451286e-05
1035,N412|B1,1,1,6.369898610960799e-09,7.980845969672785e-05,9.12787103448497e-05,4,1,6.369898610960799e-09,0.0003192338387869114,9.108701140707776e-05,1650000000.0,245000000.0,6.369898610960799e-09,131683.95849960094,9.0826772344511e-05
1036,N5311|B50,0,2,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,734150382.0,0.0,0.0,4.8939194727451286e-05
1037,N413|B1,1,0,0.0,7.980845969672785e-05,7.023977543933437e-05,1,0,0.0,7.980845969672785e-05,7.008857981649587e-05,534775382.0,0.0,0.0,42679.59952114924,7.945126128824725e-05
1038,N414|B61,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,1149996553.0,0.0,0.0,4.8939194727451286e-05
1039,N414|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,1149996553.0,0.0,0.0,91779.45355147644,9.0826772344511e-05
1040,N5312|B29,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,261034480.0,0.0,0.0,4.8939194727451286e-05
1041,N415|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,261034480.0,0.0,0.0,20832.75977653631,9.0826772344511e-05
1042,N5313|B3,0,2,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,382296291.0,0.0,0.0,4.8939194727451286e-05
1043,N416|B1,1,0,0.0,7.980845969672785e-05,7.023977543933437e-05,1,0,0.0,7.980845969672785e-05,7.008857981649587e-05,137306400.0,0.0,0.0,10958.212290502792,6.398363178509214e-05
1044,N5314|B22,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,693868772.0,0.0,0.0,4.8939194727451286e-05
1045,N417|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,693868772.0,0.0,0.0,55376.597924980044,9.0826772344511e-05
1046,N418|B3,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,150000000.0,0.0,0.0,4.8939194727451286e-05
1047,N418|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,150000000.0,0.0,0.0,11971.268954509176,9.0826772344511e-05
1048,N419|B4,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,500000000.0,0.0,0.0,4.8939194727451286e-05
1049,N419|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,500000000.0,0.0,0.0,39904.22984836392,9.0826772344511e-05
1050,N5315|B3,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,251369430.0,0.0,0.0,4.8939194727451286e-05
1051,N420|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,251369430.0,0.0,0.0,20061.407023144453,9.0826772344511e-05
1052,N5316|B4,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,299167200.0,0.0,0.0,4.8939194727451286e-05
1053,N421|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,299167200.0,0.0,0.0,23876.07342378292,9.0826772344511e-05
1054,N5317|B4,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,317426081.0,0.0,0.0,4.8939194727451286e-05
1055,N422|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,2,0,0.0,0.0001596169193934557,9.108701140707776e-05,317426081.0,0.0,0.0,25333.286592178767,9.0826772344511e-05
1056,N423|B11,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,490000000.0,0.0,0.0,4.8939194727451286e-05
1057,N423|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,2,0,0.0,0.0001596169193934557,9.108701140707776e-05,490000000.0,0.0,0.0,39106.14525139664,9.0826772344511e-05
1058,N5318|B30,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,233645000.0,0.0,0.0,4.8939194727451286e-05
1059,N424|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,233645000.0,0.0,0.0,18646.847565841977,9.0826772344511e-05
1060,N425|B1,1,0,0.0,7.980845969672785e-05,4.998006034513442e-05,1,0,0.0,7.980845969672785e-05,4.975676510180547e-05,1083640452.0,0.0,0.0,86483.67533918595,4.919949743250032e-05
1061,N5319|B5,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,450000000.0,0.0,0.0,4.8939194727451286e-05
1062,N426|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,450000000.0,0.0,0.0,35913.806863527534,9.0826772344511e-05
1063,N5320|B4,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,360000000.0,0.0,0.0,4.8939194727451286e-05
1064,N427|B1,1,1,6.369898610960799e-09,7.980845969672785e-05,9.12787103448497e-05,2,1,6.369898610960799e-09,0.0001596169193934557,9.108701140707776e-05,360000000.0,678529125.0,6.369898610960799e-09,28731.045490822024,9.0826772344511e-05
1065,N428|B1,1,0,0.0,7.980845969672785e-05,6.322679713749593e-05,1,0,0.0,7.980845969672785e-05,5.508970010893738e-05,606000000.0,0.0,0.0,48363.926576217076,5.1273365336521386e-05
1066,N5321|B3,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,107860342.0,0.0,0.0,4.8939194727451286e-05
1067,N429|B1,2,0,0.0,0.0001596169193934557,0.00011231764525036506,2,0,0.0,0.0001596169193934557,0.00011208544299765963,2186458842.0,0.0,0.0,32734.07071660428,9.874861847896684e-05
1068,N5322|B13,0,2,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,10990803725.0,0.0,0.0,4.8939194727451286e-05
1069,N430|B3,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,600000000.0,0.0,0.0,4.8939194727451286e-05
1070,N430|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,600000000.0,0.0,0.0,47885.075818036705,9.0826772344511e-05
1071,N5323|B5,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,400000000.0,0.0,0.0,4.8939194727451286e-05
1072,N431|B1,2,0,0.0,0.0001596169193934557,0.00011231764525036506,2,0,0.0,0.0001596169193934557,0.000105085965800799,835717000.0,0.0,0.0,66575.46060913762,0.00010784031956287261
1073,N308|B3,0,2,0.0,0.0,4.9200840533819036e-05,0,3,0.0,0.0,4.909014822591398e-05,0.0,1072741000.0,0.0,0.0,4.8939194727451286e-05
1074,N432|B4,1,1,0.0,0.00014365522745411015,7.638846000178456e-05,5,2,0.0,0.00037152213996752623,0.00013525659874162976,2050000000.0,305000000.0,0.0,298752.91434544977,0.00021389045413773108
1075,N432|B1,3,7,1.2102807360825517e-07,0.00023942537909018357,0.00021959825188727538,6,13,1.2102807360825517e-07,0.00039178698396575494,0.00025506598423868747,4558609350.0,3324538320.0,1.2102807360825517e-07,170226.89604780645,0.0003015263752832976
1076,N432|B20,1,1,0.0,0.00014365522745411015,7.638846000178456e-05,1,3,0.0,0.0001596169193934557,6.632343832905714e-05,110000000.0,2080000000.0,0.0,23161.620654653045,5.779023791531996e-05
1077,N5324|B4,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,2173609350.0,0.0,0.0,4.8939194727451286e-05
1078,N433|B16,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,1500000000.0,0.0,0.0,4.8939194727451286e-05
1079,N433|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,1500000000.0,0.0,0.0,119712.68954509177,9.0826772344511e-05
1080,N434|B3,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,385000000.0,0.0,0.0,4.8939194727451286e-05
1081,N434|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,385000000.0,0.0,0.0,30726.256983240215,9.0826772344511e-05
1082,N435|B3,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,4000000000.0,0.0,0.0,4.8939194727451286e-05
1083,N435|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,2,0,0.0,0.0001596169193934557,9.108701140707776e-05,4000000000.0,0.0,0.0,319233.83878691134,9.0826772344511e-05
1084,N5325|B6,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,1235201992.0,0.0,0.0,4.8939194727451286e-05
1085,N436|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,1235201992.0,0.0,0.0,98579.56839584996,9.0826772344511e-05
1086,N437|B1,2,1,2.5479594443843197e-08,0.00018241933644966364,0.00015194007396156174,6,1,2.5479594443843197e-08,0.00026882849582055696,0.0001638129569635981,5657240467.0,1219020000.0,2.5479594443843197e-08,300307.77571468736,0.0001641767056146912
1087,N1220|B4,1,1,2.5479594443843197e-08,0.00010641127959563712,9.57518914193185e-05,1,2,2.5479594443843197e-08,0.00010641127959563712,9.505592921977519e-05,5800000000.0,856380467.0,2.5479594443843197e-08,590433.5394852314,9.19647771140594e-05
1088,N438|B14,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,500000000.0,0.0,0.0,4.8939194727451286e-05
1089,N438|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,500000000.0,0.0,0.0,39904.22984836392,9.0826772344511e-05
1090,N439|B1,1,0,0.0,7.980845969672785e-05,6.322679713749593e-05,1,0,0.0,7.980845969672785e-05,5.958936402120492e-05,1186419543.0,0.0,0.0,94686.31628092578,5.942925410021988e-05
1091,N5326|B3,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,1500000000.0,0.0,0.0,4.8939194727451286e-05
1092,N440|B1,1,3,1.9109695832882397e-08,7.980845969672785e-05,9.12787103448497e-05,1,8,1.9109695832882397e-08,7.980845969672785e-05,9.108701140707776e-05,1500000000.0,4480267811.0,1.9109695832882397e-08,119712.68954509177,9.0826772344511e-05
1093,N442|B30,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,514797833.0,0.0,0.0,4.8939194727451286e-05
1094,N441|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,514797833.0,0.0,0.0,41085.22210694333,9.0826772344511e-05
1095,N5327|B62,0,1,0.0,0.0,4.9200840533819036e-05,0,3,0.0,0.0,4.909014822591398e-05,0.0,5528538000.0,0.0,0.0,4.8939194727451286e-05
1096,N442|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,3,0,0.0,0.00023942537909018354,9.108701140707776e-05,5528538000.0,0.0,0.0,441224.1021548284,9.0826772344511e-05
1097,N443|B14,0,1,0.0,0.0,4.9200840533819036e-05,0,3,0.0,0.0,4.909014822591398e-05,0.0,10000000000.0,0.0,0.0,4.8939194727451286e-05
1098,N443|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,3,0,0.0,0.00023942537909018354,9.108701140707776e-05,10000000000.0,0.0,0.0,798084.5969672785,9.0826772344511e-05
1099,N5328|B5,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,882048003.0,0.0,0.0,4.8939194727451286e-05
1100,N444|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,882048003.0,0.0,0.0,70394.89249800477,9.0826772344511e-05
1101,N5329|B54,0,1,0.0,0.0,4.9200840533819036e-05,0,3,0.0,0.0,4.909014822591398e-05,0.0,2550000000.0,0.0,0.0,4.8939194727451286e-05
1102,N445|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,3,0,0.0,0.00023942537909018354,9.108701140707776e-05,2550000000.0,0.0,0.0,203511.57222665602,9.0826772344511e-05
1103,N5330|B63,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,2473505120.0,0.0,0.0,4.8939194727451286e-05
1104,N446|B1,1,1,6.369898610960799e-09,7.980845969672785e-05,9.12787103448497e-05,1,1,6.369898610960799e-09,7.980845969672785e-05,9.108701140707776e-05,2473505120.0,3000000000.0,6.369898610960799e-09,197406.63367917,9.0826772344511e-05
1105,N447|B3,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,2000000000.0,0.0,0.0,4.8939194727451286e-05
1106,N447|B1,1,1,6.369898610960799e-09,7.980845969672785e-05,9.12787103448497e-05,2,1,6.369898610960799e-09,0.0001596169193934557,9.108701140707776e-05,2000000000.0,444000000.0,6.369898610960799e-09,159616.91939345567,9.0826772344511e-05
1107,N448|B8,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,418000000.0,0.0,0.0,4.8939194727451286e-05
1108,N448|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,418000000.0,0.0,0.0,33359.93615323224,9.0826772344511e-05
1109,N449|B14,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,280000000.0,0.0,0.0,4.8939194727451286e-05
1110,N449|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,280000000.0,0.0,0.0,22346.368715083798,9.0826772344511e-05
1111,N450|B11,0,1,0.0,0.0,4.9200840533819036e-05,0,4,0.0,0.0,4.909014822591398e-05,0.0,32468992950.0,0.0,0.0,4.8939194727451286e-05
1112,N450|B1,4,0,0.0,0.0003192338387869114,0.0001964733848724264,10,0,0.0,0.0006129289704708698,0.00019607916935998715,44603815855.0,0.0,0.0,515026.52876659535,0.0002039924685059718
1113,N5331|B4,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,1268385059.0,0.0,0.0,4.8939194727451286e-05
1114,N5332|B3,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,640053495.0,0.0,0.0,4.8939194727451286e-05
1115,N5333|B4,0,1,0.0,0.0,4.9200840533819036e-05,0,2,0.0,0.0,4.909014822591398e-05,0.0,637899000.0,0.0,0.0,4.8939194727451286e-05
1116,N451|B1,2,1,2.5479594443843197e-08,0.00018241933644966364,0.00012764903776538823,3,7,2.5479594443843197e-08,0.0002321700645722992,0.00013648272638111186,17331105500.0,14546000000.0,2.5479594443843197e-08,695657.4802164902,0.00012065371813131318
1117,N1859|B4,1,2,2.5479594443843197e-08,0.00010641127959563712,8.567345484256791e-05,2,2,2.5479594443843197e-08,0.0001596169193934557,0.0001077877962220014,27951000000.0,26693206500.0,2.5479594443843197e-08,3618591.977587023,5.573781138898651e-05
1118,N5334|B3,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,560000000.0,0.0,0.0,4.8939194727451286e-05
1119,N452|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,560000000.0,0.0,0.0,44692.737430167595,9.0826772344511e-05
1120,N453|B11,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,2500000000.0,0.0,0.0,4.8939194727451286e-05
1121,N453|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,2500000000.0,0.0,0.0,199521.14924181963,9.0826772344511e-05
1122,N454|B1,4,1,2.5479594443843197e-08,0.0003192338387869114,0.00014738253675955726,8,8,2.5479594443843197e-08,0.00039904229848363923,0.0001564154652444436,2881440928.0,1408500000.0,2.5479594443843197e-08,114749.27882070238,0.00017281100761223718
1123,N5335|B39,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,780000000.0,0.0,0.0,4.8939194727451286e-05
1124,N5336|B64,0,1,0.0,0.0,4.9200840533819036e-05,0,1,0.0,0.0,4.909014822591398e-05,0.0,4000000000.0,0.0,0.0,4.8939194727451286e-05
1125,N455|B1,1,0,0.0,7.980845969672785e-05,9.12787103448497e-05,1,0,0.0,7.980845969672785e-05,9.108701140707776e-05,4000000000.0,0.0,0.0,319233.83878691134,9.0826772344511e-05
